Yaw,PosX,PosY,VelocityNorm,AngularVelocityZ,Time,angular_acceleration
-97.5732067740195,75.3655833680344,-82.3664561380535,5,25.7225398480288,30.42,9.06392031367993
-97.3155281795236,75.3591051347884,-82.416034644286,5,25.8131790511655,30.43,9.063920313669982
-97.0569431929962,75.3528503301167,-82.4656418330298,5,25.9038182543022,30.44,9.063920313670337
-96.7974518144376,75.3468198661731,-82.5152767927997,5,25.9944574574389,30.45,9.063920313669982
-96.5370540438475,75.3410146518431,-82.5649386008963,5,26.0850966605757,30.46,9.06392031367993
-96.2757498812261,75.3354355926505,-82.6146263233773,5,26.1757358637124,30.47,9.063920313669982
-96.0135393265733,75.3300835906608,-82.6643390150306,5,26.2663750668492,30.48,9.06392031367993
-95.750422379889,75.3249595443857,-82.7140757193472,5,26.3570142699859,30.49,9.063920313669982
-95.4863990411734,75.3200643486855,-82.7638354684948,5,26.4476534731227,30.5,9.06392031367993
-95.2214693104266,75.3153988946713,-82.8136172832928,5,26.5382926762594,30.51,9.063920313669982
-94.9556331876482,75.3109640696062,-82.8634201731875,5,26.6289318793961,30.52,9.063920313669982
-94.6888906728387,75.3067607568053,-82.9132431362275,5,26.7195710825328,30.53,9.063920313669982
-94.4212417659976,75.3027898355358,-82.9630851590407,5,26.8102102856696,30.54,9.063920313680285
-94.152796697044,75.2990521726133,-83.0129452162065,5,26.815925520921,30.55,0.5715235251397388
-93.8858199361123,75.2955477152189,-83.0628222074452,5,26.5794266653925,30.56,-23.64988555284988
-93.6212081637361,75.292274673269,-83.1127149198671,5,26.3429278098641,30.57,-23.649885552839933
-93.3589613799151,75.2892310571926,-83.1626221541792,5,26.1064289543357,30.58,-23.649885552839933
-93.0990795846494,75.2864148707695,-83.2125427391908,5,25.8699300988073,30.59,-23.64988555284029
-92.841562777939,75.2838241114044,-83.2624755315966,5,25.6334312432788,30.6,-23.64988555284988
-92.5864109597839,75.2814567703937,-83.3124194157567,5,25.3969323877504,30.61,-23.649885552839933
-92.333624130184,75.2793108331879,-83.3623733034754,5,25.1604335322219,30.62,-23.64988555284988
-92.0832022891394,75.2773842796479,-83.4123361337764,5,24.9239346766934,30.63,-23.649885552850236
-91.83514543665,75.2756750842964,-83.4623068726772,5,24.6874358211649,30.64,-23.64988555284988
-91.5894535727161,75.2741812165625,-83.5122845129611,5,24.4509369656366,30.65,-23.649885552829986
-91.3461266973373,75.272900641023,-83.562268073947,5,24.2144381101081,30.66,-23.64988555284988
-91.1051648105139,75.2718313176361,-83.6122566012579,5,23.9779392545797,30.67,-23.64988555284029
-90.8665679122457,75.2709712019715,-83.6622491665877,5,23.7414403990512,30.68,-23.64988555284988
-90.6303360025328,75.2703182454342,-83.7122448674651,5,23.5049415435227,30.69,-23.64988555284988
-90.3964690813753,75.2698703954832,-83.762242827018,5,23.2684426879944,30.7,-23.649885552829986
-90.1649671487729,75.2696255958457,-83.812242193734,5,23.0319438324659,30.71,-23.649885552850236
-89.935830204726,75.269581786725,-83.8622421412217,5,22.7954449769375,30.72,-23.649885552839933
-89.7090582492342,75.269736905004,-83.9122418679684,5,22.558946121409,30.73,-23.64988555284988
-89.4846512822977,75.2700888844438,-83.9622405970985,5,22.3224472658805,30.74,-23.649885552850236
-89.2626093039166,75.2706356558764,-84.0122375761288,5,22.0859484103522,30.75,-23.649885552829986
-89.0429323140907,75.2713751473935,-84.0622320767238,5,21.8494495548237,30.76,-23.64988555284988
-88.8256203128202,75.2723052845292,-84.1122233944494,5,21.6129506992953,30.77,-23.649885552839933
-88.6106733001048,75.2734239904389,-84.1622108485254,5,21.3764518437668,30.78,-23.64988555284988
-88.3980912759449,75.2747291860729,-84.2121937815769,5,21.1399529882384,30.79,-23.64988555284029
-88.1878742403401,75.2762187903445,-84.2621715593852,5,20.90345413271,30.8,-23.649885552839933
-87.9800221932906,75.2778907202946,-84.3121435706367,5,20.6669552771815,30.81,-23.64988555284988
-87.7745351347965,75.279742891251,-84.3621092266723,5,20.4304564216531,30.82,-23.649885552839933
-87.5714130648576,75.2817732169826,-84.4120679612346,5,20.1939575661246,30.83,-23.649885552850236
-87.370655983474,75.2839796098496,-84.4620192302153,5,19.9574587105962,30.84,-23.649885552839933
-87.1722638906457,75.2863599809493,-84.511962511401,5,19.7209598550677,30.85,-23.64988555284988
-86.9762367863727,75.2889122402564,-84.5618973042192,5,19.4844609995394,30.86,-23.649885552829986
-86.7825746706549,75.29163429676,-84.6118231294827,5,19.2479621440109,30.87,-23.649885552850236
-86.5912775434924,75.2945240585956,-84.6617395291342,5,19.0114632884824,30.88,-23.64988555284988
-86.4023454048852,75.2975794331725,-84.7116460659895,5,18.7749644329539,30.89,-23.64988555284988
-86.2157782548333,75.3007983272977,-84.7615423234811,5,18.5384655774255,30.9,-23.649885552839933
-86.0315760933367,75.3041786472944,-84.8114279054004,5,18.301966721897,30.91,-23.649885552850236
-85.8497389203954,75.3077182991178,-84.8613024356398,5,18.0654678663687,30.92,-23.649885552829986
-85.6702667360093,75.311415188465,-84.911165557935,5,17.8289690108402,30.93,-23.64988555284988
-85.4931595401785,75.3152672208823,-84.9610169356055,5,17.5924701553117,30.94,-23.64988555284988
-85.3184173329031,75.3192723018675,-85.0108562512959,5,17.3559712997833,30.95,-23.64988555284029
-85.1460401141829,75.3234283369689,-85.060683206717,5,17.1194724442548,30.96,-23.64988555284988
-84.9760278840179,75.3277332318795,-85.1104975223851,5,16.8829735887263,30.97,-23.64988555284988
-84.8083806424084,75.3321848925284,-85.1602989373633,5,16.646474733198,30.98,-23.649885552829986
-84.643098389354,75.336781225167,-85.2100872090003,5,16.4099758776695,30.99,-23.649885552850236
-84.480181124855,75.3415201364531,-85.2598621126708,5,16.1734770221411,31.0,-23.649885552839933
-84.3196288489112,75.3463995335294,-85.3096234415146,5,15.9369781666126,31.01,-23.64988555285006
-84.1614415615228,75.3514173241002,-85.3593710061762,5,15.7004793110843,31.02,-23.649885552829986
-84.0056192626895,75.3565714165027,-85.4091046345438,5,15.4639804555558,31.03,-23.64988555284988
